account_value,datadate,daily_return,Date
1007561.7813818605,20160520,0.008384874141931675,2016-05-20
1007365.9613818604,20160523,-0.00019435036502823966,2016-05-23
1021101.0513818605,20160524,0.013634657638380787,2016-05-24
1034582.6813818605,20160525,0.013203032140408855,2016-05-25
1033564.9913818605,20160526,-0.000983671985153256,2016-05-26
1036583.7313818604,20160527,0.002920706511125193,2016-05-27
1035830.3813818605,20160531,-0.0007267623224181952,2016-05-31
1034836.6113818604,20160601,-0.0009593945281604066,2016-06-01
1037064.6513818605,20160602,0.002153035537682424,2016-06-02
1032513.1213818605,20160603,-0.004388858490100178,2016-06-03
1037355.7913818605,20160606,0.004690177683668528,2016-06-06
1036884.7813818605,20160607,-0.00045404865323261934,2016-06-07
1041112.2113818604,20160608,0.0040770489411234845,2016-06-08
1039339.3613818604,20160609,-0.0017028423839605678,2016-06-09
1032748.6913818605,20160610,-0.006341210816106502,2016-06-10
1024958.6513818605,20160613,-0.007543016093853994,2016-06-13
1021844.5113818605,20160614,-0.003038307931545803,2016-06-14
1018483.3513818604,20160615,-0.0032893067023030964,2016-06-15
1024636.9313818605,20160616,0.0060419053405742495,2016-06-16
1016899.2113818604,20160617,-0.00755167002380519,2016-06-17
1022945.4613818604,20160620,0.005945771156399937,2016-06-20
1026629.7613818605,20160621,0.003601658288823195,2016-06-21
1024458.5313818605,20160622,-0.0021149104396481766,2016-06-22
1039587.4713818604,20160623,0.014767742701691455,2016-06-23
1003885.9813818607,20160624,-0.034341977931442336,2016-06-24
991635.6913818605,20160627,-0.012202869874861189,2016-06-27
1006989.3013818605,20160628,0.015483115556888194,2016-06-28
1025179.0813818604,20160629,0.01806352855490978,2016-06-29
1039171.2513818605,20160630,0.013648512980912297,2016-06-30
1038766.7113818604,20160701,-0.0003892909849672055,2016-07-01
1038766.7113818604,20160705,0.0,2016-07-05
1038371.644766994,20160706,-0.000380322752488671,2016-07-06
1035212.456247234,20160707,-0.003042444904655439,2016-07-07
1046764.84293829,20160708,0.011159435554837449,2016-07-08
1050379.3341201923,20160711,0.0034530116351219053,2016-07-11
1057545.1206677442,20160712,0.006822093994788947,2016-07-12
1059239.0301325417,20160713,0.0016017372986676381,2016-07-13
1066698.6899681492,20160714,0.007042470701513093,2016-07-14
1067041.2399694545,20160715,0.00032113098527908335,2016-07-15
1066791.3420204595,20160718,-0.00023419708595528999,2016-07-18
1065878.554855821,20160719,-0.0008556379571938999,2016-07-19
1070372.7021107057,20160720,0.004216378342927207,2016-07-20
1067373.2266776362,20160721,-0.002802271981670268,2016-07-21
1072839.9659036426,20160722,0.005121675426525751,2016-07-22
1066086.5928579995,20160725,-0.006294855952681422,2016-07-25
1062859.7164538407,20160726,-0.003026842684052622,2016-07-26
1058526.5925924543,20160727,-0.004076853976405892,2016-07-27
1056491.2542096165,20160728,-0.0019228032598151978,2016-07-28
1055170.9942096164,20160729,-0.0012496648644647612,2016-07-29
1045276.6984010356,20160801,-0.0093769596234895,2016-08-01
1044650.2373779331,20160802,-0.000599325541323914,2016-08-02
1049292.704506646,20160803,0.004444039701140046,2016-08-03
1050016.6219323887,20160804,0.0006899099008632614,2016-08-04
1055861.385496745,20160805,0.005566353372196797,2016-08-05
1056437.6838795836,20160808,0.0005458087498555475,2016-08-08
1055992.3428894845,20160809,-0.00042154970131669245,2016-08-09
1050040.720315227,20160810,-0.005636047092891006,2016-08-10
1055881.2054967452,20160811,0.005562151132352922,2016-08-11
1053071.9450346988,20160812,-0.0026605838302848905,2016-08-12
1055694.9686320585,20160815,0.0024908303841226775,2016-08-15
1049072.0037475706,20160816,-0.006273559201546375,2016-08-16
1050278.0950677022,20160817,0.0011496744892849353,2016-08-17
1055454.1664208374,20160818,0.0049282864961603945,2016-08-18
1049722.9716023556,20160819,-0.005430074560145881,2016-08-19
1048737.0948366788,20160822,-0.0009391780425380691,2016-08-22
1049814.356156811,20160823,0.001027198642477467,2016-08-23
1050314.1867838737,20160824,0.000476113347213758,2016-08-24
1051662.4058597814,20160825,0.0012836340714734717,2016-08-25
1048124.5225924546,20160826,-0.003364086466925209,2016-08-26
1056317.9678069765,20160829,0.007817244075404517,2016-08-29
1054162.23714691,20160830,-0.002040797113905035,2016-08-30
1049603.525496745,20160831,-0.004324487720697712,2016-08-31
1048872.911965392,20160901,-0.0006960852489583669,2016-09-01
1054166.682328428,20160902,0.0050471037078423375,2016-09-02
1059546.6210082965,20160906,0.005103499067135697,2016-09-06
1059212.5310082962,20160907,-0.0003153141101827073,2016-09-07
1059855.044275623,20160908,0.0006065952285470022,2016-09-08
1038198.9286980651,20160909,-0.020433091953965477,2016-09-09
1046034.5954835436,20160912,0.007547365508558723,2016-09-12
1028277.5778902769,20160913,-0.016975554795162662,2016-09-13
1025058.5366361513,20160914,-0.003130517793386245,2016-09-14
1034468.1531378012,20160915,0.009179589423769619,2016-09-15
1026158.2853820256,20160916,-0.008032985578695362,2016-09-16
1027073.2896064484,20160919,0.0008916794196931477,2016-09-19
1023737.8818176694,20160920,-0.0032474876160561994,2016-09-20
1034571.8911906065,20160921,0.01058279620726843,2016-09-21
1037874.9489133788,20160922,0.003192680712570839,2016-09-22
1031711.2459760852,20160923,-0.005938772242018886,2016-09-23
1023838.2240288905,20160926,-0.007631032401654414,2016-09-26
1031189.1018176692,20160927,0.007179725874906673,2016-09-27
1043471.8421146991,20160928,0.011911239437440768,2016-09-28
1033634.5578572731,20160929,-0.0094274554045366,2016-09-29
1042204.2469001777,20160930,0.008290830620707457,2016-09-30
1042204.2469001777,20161003,0.0,2016-10-03
1031943.6560119715,20161004,-0.009845086429770555,2016-10-04
1041013.3573713716,20161005,0.008788950158820308,2016-10-05
1041318.815984051,20161006,0.0002934242971202039,2016-10-06
1040852.2259159652,20161007,-0.0004480760943946782,2016-10-07
1049804.712743829,20161010,0.00860111224721205,2016-10-10
1039289.2842192476,20161011,-0.010016556790926945,2016-10-11
1035495.2698069942,20161012,-0.0036505855201841575,2016-10-12
1030265.5395990224,20161013,-0.005050462672752332,2016-10-13
1032349.6232705223,20161014,0.0020228607008550004,2016-10-14
1032409.6267214615,20161017,5.812318771347691e-05,2016-10-17
1035430.4783114615,20161018,0.0029260203622791803,2016-10-18
1040361.7513114619,20161019,0.0047625341375330255,2016-10-19
1036327.7904614615,20161020,-0.0038774597825373958,2016-10-20
1034067.2797014615,20161021,-0.0021812700390804185,2016-10-21
1038881.0190514618,20161024,0.004655151018210457,2016-10-24
1031140.3674914616,20161025,-0.007450950992509031,2016-10-25
1038350.9196614616,20161026,0.006992793995197477,2016-10-26
1030291.9796614619,20161027,-0.007761287487112023,2016-10-27
1039983.8496614615,20161028,0.009406915895030288,2016-10-28
1041095.6396614616,20161031,0.001069045447544159,2016-10-31
1039330.3896614616,20161101,-0.0016955694873278526,2016-11-01
1035001.1496614616,20161102,-0.004165412695581905,2016-11-02
1036018.2296614619,20161103,0.0009826848987877224,2016-11-03
1032541.0496614616,20161104,-0.0033562922933667583,2016-11-04
1052758.6996614616,20161107,0.019580480608135442,2016-11-07
1059245.3596614618,20161108,0.006161582898422946,2016-11-08
1067175.4596614616,20161109,0.0074865562805339625,2016-11-09
1079869.689661462,20161110,0.011895166708600469,2016-11-10
1081500.5496614615,20161111,0.0015102377774032227,2016-11-11
1084096.5896614618,20161114,0.0024004056223669856,2016-11-14
1091442.579661462,20161115,0.0067761397554937375,2016-11-15
1082073.5596614615,20161116,-0.008584070453716897,2016-11-16
1077753.4896614617,20161117,-0.003992399556783766,2016-11-17
1081087.0996614618,20161118,0.0030931099105484527,2016-11-18
1083411.4196614616,20161121,0.002149984030636931,2016-11-21
1087989.8996614616,20161122,0.004225984623118295,2016-11-22
1092210.7796614615,20161123,0.0038795213092632785,2016-11-23
1096283.059661462,20161125,0.003728474462834752,2016-11-25
1092438.3596614618,20161128,-0.0035070322086226957,2016-11-28
1089247.829661462,20161129,-0.002920558374559956,2016-11-29
1092093.499661462,20161130,0.0026125092219686508,2016-11-30
1101134.5296614615,20161201,0.008278622666284763,2016-12-01
1098430.249661462,20161202,-0.0024559033679844022,2016-12-02
1099208.949661462,20161205,0.0007089207532660069,2016-12-05
1099952.079661462,20161206,0.0006760589060239575,2016-12-06
1120512.0996614618,20161207,0.018691741558712005,2016-12-07
1123439.7496614615,20161208,0.002612778568731322,2016-12-08
1132395.709661462,20161209,0.007971909488425633,2016-12-09
1137577.4696614621,20161212,0.004575926909462735,2016-12-12
1139239.2996614615,20161213,0.0014608499590749169,2016-12-13
1127104.9596614616,20161214,-0.010651265281671485,2016-12-14
1130720.4196614616,20161215,0.0032077402987260584,2016-12-15
1135586.949661462,20161216,0.004303919797837841,2016-12-16
1137239.7696614615,20161219,0.0014554763952616678,2016-12-19
1141180.8196614615,20161220,0.003465452145745118,2016-12-20
1141022.2596614615,20161221,-0.0001389438003760457,2016-12-21
1143080.949661462,20161222,0.0018042505153330612,2016-12-22
1142679.3596614618,20161223,-0.0003513224501897616,2016-12-23
1142742.6096614618,20161227,5.535236062970128e-05,2016-12-27
1136851.2696614615,20161228,-0.00515543916030714,2016-12-28
1136944.2296614617,20161229,8.176971120232857e-05,2016-12-29
1136043.4496614616,20161230,-0.0007922816058165694,2016-12-30
1136043.4496614616,20170103,0.0,2017-01-03
1139564.215821462,20170104,0.0030991474499055816,2017-01-04
1135119.9026914618,20170105,-0.0039000111343409083,2017-01-05
1136542.6042514618,20170106,0.0012533491454309598,2017-01-06
1130395.9278814616,20170109,-0.005408223455070971,2017-01-09
1127756.5877814617,20170110,-0.0023348811110337486,2017-01-10
1134162.457281462,20170111,0.005680188056007784,2017-01-11
1132765.2543914616,20170112,-0.0012319248279027972,2017-01-12
1132051.7162814618,20170113,-0.0006299081890388525,2017-01-13
1133032.1162914615,20170117,0.0008660381817362506,2017-01-17
1133332.614091462,20170118,0.0002652156065832134,2017-01-18
1131734.0716214615,20170119,-0.0014104795451261865,2017-01-19
1137891.051721462,20170120,0.005440306388566407,2017-01-20
1137590.9338614615,20170123,-0.00026374920476490704,2017-01-23
1141647.4187214617,20170124,0.003565855475158086,2017-01-24
1151830.0315414618,20170125,0.00891922729646577,2017-01-25
1151486.6251714618,20170126,-0.00029813979545267877,2017-01-26
1152874.7871714616,20170127,0.0012055389699321406,2017-01-27
1143557.1028014615,20170130,-0.008082130404517551,2017-01-30
1139173.4285414612,20170131,-0.003833367174460478,2017-01-31
1152450.937231462,20170201,0.011655388334505412,2017-02-01
1153305.504731462,20170202,0.0007415218057378326,2017-02-02
1159118.699891462,20170203,0.0050404642448607095,2017-02-03
1161936.2133914616,20170206,0.0024307376805010605,2017-02-06
1169495.6733914618,20170207,0.006505916514931265,2017-02-07
1169580.8433914615,20170208,7.28262634377419e-05,2017-02-08
1174798.6833914616,20170209,0.0044612905807090986,2017-02-09
1179815.1733914616,20170210,0.004270084799140372,2017-02-10
1190335.9133914618,20170213,0.008917278093447223,2017-02-13
1197619.7433914617,20170214,0.006119138234892851,2017-02-14
1204904.5933914618,20170215,0.006082773802117414,2017-02-15
1210003.4733914621,20170216,0.004231770737671781,2017-02-16
1210989.693391462,20170217,0.0008150555115644664,2017-02-17
1214495.283391462,20170221,0.0028948140674773803,2017-02-21
1220547.0733914615,20170222,0.004982967066862631,2017-02-22
1221279.1033914615,20170223,0.0005997556472492338,2017-02-23
1223418.1533914618,20170224,0.0017514833374780991,2017-02-24
1220488.9833914617,20170227,-0.00239425088787526,2017-02-27
1219432.0633914615,20170228,-0.0008659807785099671,2017-02-28
1238058.3433914615,20170301,0.015274553260635981,2017-03-01
1231086.6933914616,20170302,-0.005631115881746029,2017-03-02
1231285.9833914614,20170303,0.00016188136958161792,2017-03-03
1229695.7633914615,20170306,-0.00129151149403961,2017-03-06
1230043.0733914615,20170307,0.00028243571323871564,2017-03-07
1225980.7833914615,20170308,-0.0033025591443717195,2017-03-08
1222676.9833914621,20170309,-0.0026948220108801157,2017-03-09
1228002.3633914618,20170310,0.004355508504975791,2017-03-10
1225812.2333914617,20170313,-0.0017834900528623798,2017-03-13
1222300.103391462,20170314,-0.0028651451701396935,2017-03-14
1229373.0033914614,20170315,0.005786549457350576,2017-03-15
1229333.5233914615,20170316,-3.21139311593166e-05,2017-03-16
1229991.5433914615,20170317,0.0005352656439276959,2017-03-17
1236575.8933914616,20170320,0.00535316688588372,2017-03-20
1225277.4733914617,20170321,-0.009136859339067827,2017-03-21
1231823.1333914616,20170322,0.005342185865771398,2017-03-22
1229528.1733914616,20170323,-0.0018630596696795898,2017-03-23
1226720.2333914617,20170324,-0.0022837540942675094,2017-03-24
1225150.0733914615,20170327,-0.0012799658449091922,2017-03-27
1234607.5333914615,20170328,0.00771942981141871,2017-03-28
1232904.1333914618,20170329,-0.0013797097084936594,2017-03-29
1234217.4933914617,20170330,0.0010652571959404167,2017-03-30
1234158.1033914618,20170331,-4.8119557790937684e-05,2017-03-31
1232609.5433914615,20170403,-0.001254750097045787,2017-04-03
1232609.5433914615,20170404,0.0,2017-04-04
1230552.1203014618,20170405,-0.00166916044178822,2017-04-05
1229498.8845714615,20170406,-0.0008559050141998537,2017-04-06
1227762.2901614618,20170407,-0.0014124408177930148,2017-04-07
1226824.7770014615,20170410,-0.0007635950114390777,2017-04-10
1223756.4046714616,20170411,-0.002501068113002658,2017-04-11
1221163.0893314616,20170412,-0.002119143426012271,2017-04-12
1213329.4455614616,20170413,-0.006414903822787976,2017-04-13
1221933.7858514616,20170417,0.007091511972676434,2017-04-17
1219980.3734614616,20170418,-0.0015986237655576385,2017-04-18
1207693.840361462,20170419,-0.010071090787418968,2017-04-19
1217056.0266214618,20170420,0.0077521189121887435,2017-04-20
1214678.8455514621,20170421,-0.0019532223808945703,2017-04-21
1227384.5904414617,20170424,0.010460168081902532,2017-04-24
1242679.5876514616,20170425,0.012461454485507728,2017-04-25
1239413.8973014618,20170426,-0.002627942377464887,2017-04-26
1242034.281501462,20170427,0.0021142123754667175,2017-04-27
1240709.426341462,20170428,-0.0010666816365152432,2017-04-28
1244660.6074614618,20170501,0.0031846144118135022,2017-05-01
1243415.9552214618,20170502,-0.0009999932773148146,2017-05-02
1243472.0352214621,20170503,4.510156055559378e-05,2017-05-03
1242685.859221462,20170504,-0.0006322426059708341,2017-05-04
1243811.9762214618,20170505,0.0009061960363059285,2017-05-05
1245311.6512214616,20170508,0.001205708763599267,2017-05-08
1244508.6512214616,20170509,-0.0006448185072486234,2017-05-09
1244508.6512214616,20170510,0.0,2017-05-10
1244508.6512214616,20170511,0.0,2017-05-11
1244443.7022214616,20170512,-5.2188468064318094e-05,2017-05-12
1244243.6182214618,20170515,-0.00016078188160917328,2017-05-15
1244243.6182214618,20170516,0.0,2017-05-16
1244243.6182214618,20170517,0.0,2017-05-17
1244243.6182214618,20170518,0.0,2017-05-18
1244243.6182214618,20170519,0.0,2017-05-19
1244243.6182214618,20170522,0.0,2017-05-22
1244108.3272214618,20170523,-0.00010873352936568992,2017-05-23
1244977.9712214617,20170524,0.0006990098699379832,2017-05-24
1244576.1892214618,20170525,-0.0003227221760443433,2017-05-25
1244310.4712214621,20170526,-0.0002135007903099062,2017-05-26
1243776.817221462,20170530,-0.00042887527859203356,2017-05-30
1244448.3292214624,20170531,0.0005398975046828625,2017-05-31
1247158.550221462,20170601,0.0021778493621307238,2017-06-01
1250341.043221462,20170602,0.002551795037956328,2017-06-02
1247641.8592214622,20170605,-0.0021587582161147756,2017-06-05
1242439.862541462,20170606,-0.004169463088747438,2017-06-06
1243424.2125414622,20170607,0.0007922717466473106,2017-06-07
1243906.1725414621,20170608,0.0003876070573010093,2017-06-08
1248146.652541462,20170609,0.003409003101364272,2017-06-09
1247023.9325414621,20170612,-0.0008995096831881932,2017-06-12
1251737.362541462,20170613,0.0037797430161534695,2017-06-13
1253613.542541462,20170614,0.0014988607483845673,2017-06-14
1255729.3225414623,20170615,0.001687745009288033,2017-06-15
1256911.352541462,20170616,0.0009413095471939581,2017-06-16
1263801.112541462,20170619,0.005481500334983069,2017-06-19
1260200.6925414621,20170620,-0.002848881809226822,2017-06-20
1257109.7425414622,20170621,-0.002452744248034322,2017-06-21
1255621.0125414622,20170622,-0.0011842482399271326,2017-06-22
1257186.2125414622,20170623,0.0012465544813016205,2017-06-23
1256445.662541462,20170626,-0.0005890535488000115,2017-06-26
1251275.142541462,20170627,-0.004115195868909627,2017-06-27
1260122.862541462,20170628,0.007070962811607906,2017-06-28
1248352.9325414621,20170629,-0.009340303513152626,2017-06-29
1254195.082541462,20170630,0.004679886470972727,2017-06-30
1260254.2525414622,20170703,0.004831122434096891,2017-07-03
1260254.2525414622,20170705,0.0,2017-07-05
1249444.1885814623,20170706,-0.00857768496967981,2017-07-06
1256994.5787814623,20170707,0.006042999174354691,2017-07-07
1255392.6628214624,20170710,-0.001274401645831147,2017-07-10
1253695.6797014624,20170711,-0.0013517548495034504,2017-07-11
1260818.4526414622,20170712,0.005681420982240226,2017-07-12
1259673.2548614622,20170713,-0.0009082971284254393,2017-07-13
1264053.1919814623,20170714,0.003477042243372752,2017-07-14
1262733.3619814622,20170717,-0.001044125364638493,2017-07-17
1259065.4819814623,20170718,-0.002904714574297973,2017-07-18
1262440.9419814623,20170719,0.0026809248989081436,2017-07-19
1264590.961981462,20170720,0.0017030658056964576,2017-07-20
1260931.0819814622,20170721,-0.0028941215855800007,2017-07-21
1257432.9819814623,20170724,-0.00277421982056536,2017-07-24
1265957.7519814624,20170725,0.006779502464271836,2017-07-25
1258352.9319814623,20170726,-0.00600716729140216,2017-07-26
1262639.6519814623,20170727,0.003406611842394547,2017-07-27
1261377.0335214622,20170728,-0.000999983216128708,2017-07-28
1261369.6433465448,20170731,-5.858815184556221e-06,2017-07-31
1262628.169421852,20170801,0.0009977456504886018,2017-08-01
1263092.9233774478,20170802,0.00036808457695691743,2017-08-02
1261858.3990378138,20170803,-0.0009773820411668188,2017-08-03
1265786.349144925,20170804,0.0031128295457765187,2017-08-04
1268593.337817292,20170807,0.0022175848825225497,2017-08-07
1264824.7741908294,20170808,-0.0029706632646728792,2017-08-08
1264991.9965404992,20170809,0.00013220989427309426,2017-08-09
1254243.1588271179,20170810,-0.008497158671973537,2017-08-10
1253222.6943863288,20170811,-0.0008136097323770963,2017-08-11
1261841.2960705892,20170814,0.006877150982715685,2017-08-14
1259879.4727012191,20170815,-0.001554730674514504,2017-08-15
1261665.3680833585,20170816,0.0014175128818556537,2017-08-16
1246651.5428704058,20170817,-0.011900005811969594,2017-08-17
1241622.6208754766,20170818,-0.004033943585671218,2017-08-18
1241647.6634932866,20170821,2.0169266723213397e-05,2017-08-21
1252142.273493287,20170822,0.008452164256061545,2017-08-22
1243437.2034932864,20170823,-0.006952141289595426,2017-08-23
1240770.4634932864,20170824,-0.0021446519313625956,2017-08-24
1242211.3934932863,20170825,0.0011613187470171926,2017-08-25
1241251.1934932866,20170828,-0.0007729763267583234,2017-08-28
1242692.6134932863,20170829,0.0011612637373932255,2017-08-29
1244173.6934932866,20170830,0.0011918313377889955,2017-08-30
1247668.1334932868,20170831,0.0028086432129816874,2017-08-31
1247543.6634932868,20170901,-9.976210552997689e-05,2017-09-01
1242699.083493287,20170905,-0.003883294943308302,2017-09-05
1245698.7034932866,20170906,0.0024137943286861585,2017-09-06
1251042.493493287,20170907,0.00428979333848134,2017-09-07
1247241.3834932866,20170908,-0.003038354028556234,2017-09-08
1262344.293493287,20170911,0.01210905138322138,2017-09-11
1264157.9834932869,20170912,0.0014367633373466582,2017-09-12
1264456.1734932868,20170913,0.00023588032816590498,2017-09-13
1269280.2134932864,20170914,0.0038151104807944147,2017-09-14
1275849.4734932864,20170915,0.005175578985762597,2017-09-15
1281629.4734932864,20170918,0.004530314994114715,2017-09-18
1284502.8034932865,20170919,0.0022419350205549193,2017-09-19
1280688.0234932865,20170920,-0.002969849493224541,2017-09-20
